Anchor_X,Anchor_Y,Anchor_Z,Measured_Distance_Sensor,Measured_RSSI,Wheelchair_Actual_X,Wheelchair_Actual_Y,Wheelchair_Actual_Z
5.0,5.0,1.0,5.758475307735434,-79.6935903303558,1.2577500662763363,0.6470820659095478,0.7201802089527505
5.0,5.0,1.0,5.402792415097468,-78.90605913910896,0.13361692276824488,2.7652441179216503,1.1443689344055674
5.0,5.0,1.0,1.076232109975069,-43.17691238031356,5.664413121863517,5.7278845870404105,0.630269866857762
5.0,5.0,1.0,2.641374721857129,-58.32499680088464,6.932095026234854,3.3628971570320267,1.1303021053291524
5.0,5.0,1.0,3.5027235490072894,-57.199702560381695,1.6199837750836088,4.316423803852291,1.1710010675762321
5.0,5.0,1.0,4.315786270478774,-75.79848290963538,8.81049237303096,3.091635911778817,0.9597143299965875
5.0,5.0,1.0,2.914532183675689,-63.04097851786259,6.606162278796428,2.600899801521094,0.5031972938992507
5.0,5.0,1.0,3.932183540644906,-72.75018464822195,2.258807946059428,2.2104307516344535,0.6658916518984292
5.0,5.0,1.0,4.436233123414923,-65.69397183745261,3.132852869777105,0.9911884674753046,1.4085266660015618
5.0,5.0,1.0,1.61124346526372,-50.40522166515283,5.935472286848414,6.207612943197347,1.471702965764841
5.0,5.0,1.0,3.190687773849128,-65.73858325907598,2.5511400015296926,3.0816804396964983,1.3646079233042232
5.0,5.0,1.0,5.066133686680097,-66.72790647160546,5.388382672629444,0.24816266193154024,0.6729373615769859
5.0,5.0,1.0,1.8894480453441769,-50.23401387166243,6.129593807509414,6.301569196203304,1.0935698464462722
5.0,5.0,1.0,0.9933786233644898,-52.359888442176384,4.0353998893159035,4.865827403047156,0.6407084161481331
5.0,5.0,1.0,3.1270099119822796,-71.6815899009838,1.7974399984379386,4.566956818027129,0.8119052065067991
5.0,5.0,1.0,1.350349393658643,-59.423612969783974,4.274734299084511,4.073765646054284,1.4410203312905157
5.0,5.0,1.0,3.544959308771002,-64.06634050404452,3.7501399632317813,8.150554964450956,0.9643804143460336
5.0,5.0,1.0,3.950920965269064,-59.256478334031215,7.155700020396553,8.287821055618398,1.35162052378011
5.0,5.0,1.0,5.583218158627622,-72.41688218247526,8.163998533707451,9.694859577048732,0.8747707855591703
5.0,5.0,1.0,1.6221688151604083,-55.39409340675382,5.357095505675222,3.4358078728559596,1.244974723992307
5.0,5.0,1.0,4.643379933779644,-65.66579699030055,6.671543549455943,0.658775137162928,1.3341260078344483
5.0,5.0,1.0,2.5336399983783604,-66.04939876932619,3.385418218200391,3.0102463183448656,1.0685581887331888
5.0,5.0,1.0,3.539922607841997,-62.99038718318712,7.5548535390876905,7.498294677623713,0.7466814383057178
5.0,5.0,1.0,1.5690555331315241,-50.41813125209909,3.520175837949745,5.017954504104532,1.4723728351296699
5.0,5.0,1.0,5.582208316916341,-62.27090269763434,8.58943814902742,0.6800023041649517,1.300560350918099
5.0,5.0,1.0,3.7696502154349862,-75.3277854839516,6.107167790237518,1.4417630001003423,1.0777339645363169
5.0,5.0,1.0,2.337903077173201,-59.19592951504413,3.39127094522817,6.4830742815150435,0.5330013250431114
5.0,5.0,1.0,5.919993246780985,-82.81828004459182,8.11282897671093,9.98662676891456,1.0148440186368948
5.0,5.0,1.0,2.536936743790507,-45.77565222478904,3.6930364578689403,7.19929142986797,0.5616769212133118
5.0,5.0,1.0,5.279469900619942,-63.03268326468614,0.9678777437415431,1.596145071975621,0.7849221764186467
5.0,5.0,1.0,3.834888866083116,-68.48062473238433,3.3179627650635024,1.7030957347519182,0.7620022241907787
5.0,5.0,1.0,1.942712424424481,-57.69966907751519,5.2741840505965785,6.924248379210915,0.5689849830760088
5.0,5.0,1.0,4.247201978117442,-54.48511724249015,6.125585742168891,0.8253284714730513,0.838169624156801
5.0,5.0,1.0,3.0382673763065147,-66.01465837392199,7.259683677441084,7.138684868519452,1.385700468419207
5.0,5.0,1.0,4.371184478156337,-74.81110325358426,7.42365315835711,8.623224587431466,1.2140897787936935
5.0,5.0,1.0,4.842630881670694,-72.65544806843995,3.1598141590583486,0.39001452520078583,0.9190994767419713
5.0,5.0,1.0,3.664183203970943,-54.33099231165655,8.128513743457553,3.2376538744989167,0.7390757967970911
5.0,5.0,1.0,5.3183435414113065,-71.77037366119706,1.3785688133129004,1.04276727243511,1.1779826290192477
5.0,5.0,1.0,2.5981232989139307,-61.482662113859945,4.150989579108772,2.5490637898474633,1.168859903222411
5.0,5.0,1.0,4.443909849923025,-72.0580833121914,9.333114718762609,5.34764742089517,0.5674050123340422
5.0,5.0,1.0,5.546002368320773,-70.02488913070262,7.765598883850889,9.805150586837406,1.3067065513455403
5.0,5.0,1.0,5.553755520804054,-75.88506607427774,1.321568564899921,8.873184168943238,0.5664638696215643
5.0,5.0,1.0,5.529421815289714,-74.44385146289461,1.777993465982891,0.22344022726341728,0.9158090027701576
5.0,5.0,1.0,5.117383517809052,-74.89522506141762,2.052641810033977,9.158301049033211,0.9384336549180572
5.0,5.0,1.0,0.8000186341272867,-49.397045902557316,4.455602772750371,5.418888794308253,0.8282349525537192
5.0,5.0,1.0,2.474279895602041,-73.35012700625354,4.193499141080204,7.4155769099350755,0.9827508047505931
5.0,5.0,1.0,5.579745717549734,-71.69995143153062,7.8908734543375,9.674008450488891,0.9812893297041868
5.0,5.0,1.0,2.334635516976149,-63.46870179630416,2.7901954281369212,4.024280122758432,0.8066145622089127
5.0,5.0,1.0,4.289213460070934,-79.09712324089594,2.670816381654426,8.547334810664951,1.0660454557964867
5.0,5.0,1.0,4.742574523720712,-73.24249028850787,9.613175644801311,4.05733187146639,1.4522766415803017
5.0,5.0,1.0,2.055121712673503,-60.72764185632969,4.2696348501581785,3.185646964620612,0.5515603555990584
5.0,5.0,1.0,5.428903458956387,-61.7406283029885,0.6570516002897786,8.145101284750892,0.9822186167458058
5.0,5.0,1.0,4.782247436909195,-69.08055609543598,7.200767893531771,0.8322825703767567,1.1111894546660137
5.0,5.0,1.0,0.7706308341701813,-58.68782304130973,4.504826305636983,5.669703776381644,0.715145644056794
5.0,5.0,1.0,4.454191875207251,-67.97752124275716,8.07143614954679,8.239207513166155,1.4570111016544276
5.0,5.0,1.0,0.40595666219160553,-36.43951116348424,5.108301156401348,5.084593916396222,0.6800470220359092
5.0,5.0,1.0,4.799865267707366,-63.57887594959226,2.8021682316489516,9.166896792312155,0.9263208348380848
5.0,5.0,1.0,1.7115298862645008,-57.05823073906312,6.0516873795156485,6.251088352615844,1.4963163224985405
5.0,5.0,1.0,1.7474642495372275,-46.89820825041756,6.406596311552242,5.88297565336056,0.9520389002845485
5.0,5.0,1.0,1.0142479724099074,-57.089732244183786,4.872340176526636,4.180657227521477,1.3561574353214414
5.0,5.0,1.0,5.038489488846848,-58.02470123419021,2.3564356231071573,0.6633283849221838,0.640844869567943
5.0,5.0,1.0,5.19911913177218,-74.18135801131943,2.024730774779476,0.7384812659907691,0.8363009415253091
5.0,5.0,1.0,3.4036881095787566,-64.02421532098595,8.230762760186808,3.703972624904818,0.9014086339341095
5.0,5.0,1.0,4.907340150486515,-75.03983947356025,2.5151548067631624,0.6830969729781977,1.4166062387020142
5.0,5.0,1.0,4.726574590565846,-66.88642974354875,3.7376912472874713,0.44037872101003406,0.5615614397586516
5.0,5.0,1.0,4.187504558354227,-58.813211143007806,8.23056192385875,2.2668779693225902,1.3339248431609922
5.0,5.0,1.0,3.6759241747275597,-73.23800695330172,1.4497596013579606,4.198343953397186,0.6274696956584851
5.0,5.0,1.0,5.2600032418159435,-67.3540733874445,8.217176795386974,9.337080156853387,1.0101895085995292
5.0,5.0,1.0,3.168489647684466,-57.32299231593181,2.2908527543954382,6.24395634034265,0.5242326061565891
5.0,5.0,1.0,3.3779124839878443,-72.38236733600958,6.648342059379986,2.070692202488064,0.5271094187810969
5.0,5.0,1.0,2.606101906939006,-56.305862769666916,7.640708962844112,4.183257751982432,1.4619106182797745
5.0,5.0,1.0,4.540156252538164,-68.67777742405505,1.0446807203057518,7.3212424938403995,1.4051173393705554
5.0,5.0,1.0,5.427813723132117,-72.01017871595826,1.1175017038072632,1.341954286018453,1.2751660452233033
5.0,5.0,1.0,3.2492625476710137,-62.18055512915122,4.6915201188857525,8.205285455926646,1.2644445958733206
5.0,5.0,1.0,5.609251031476694,-67.54917325390589,1.8146760605030532,0.28243770852996897,1.3776896539763834
5.0,5.0,1.0,2.0657620801091814,-55.42509991816255,6.962977513646155,5.506344063297047,1.278789638225562
5.0,5.0,1.0,2.5135238810887075,-86.19332639187175,6.701739862402195,2.9429971767079186,1.0316249300018223
5.0,5.0,1.0,4.975100652515718,-70.77533580562454,7.3801541820874,9.363702049201573,1.1326162317434045
5.0,5.0,1.0,1.2321239582972596,-43.34760459895561,3.941299562527835,5.756076527751791,0.841059816634992
5.0,5.0,1.0,0.5597293138275833,-51.06140363912235,4.988185837664837,4.836518669848181,1.4466817324509775
5.0,5.0,1.0,2.381698698728779,-59.47987498280228,7.368741577542146,5.445171257157479,0.8978720278804428
5.0,5.0,1.0,3.65841206547162,-71.42502102966657,7.672274552877333,2.3973649005560436,1.1862295052888396
5.0,5.0,1.0,4.542218355559853,-69.98415933207312,2.3779109118122643,8.618188946379554,1.0813421120529783
5.0,5.0,1.0,5.850899449143255,-82.27009761546083,9.45447290849848,1.1193328191163798,0.8291028553898204
5.0,5.0,1.0,6.678513417197124,-70.4000976453779,9.511639452790138,0.033318301242114545,1.359027225148016
5.0,5.0,1.0,2.0348363896308417,-60.27876609052046,4.868798423880177,7.139452989895818,0.985643742981014
5.0,5.0,1.0,5.224548924472847,-77.65523056720481,8.33014803791639,0.6847997185402488,0.7874473551503489
5.0,5.0,1.0,6.127089666233637,-71.09128280939251,9.392333281703545,9.278023668212315,0.6954262522144091
5.0,5.0,1.0,1.397598601397531,-59.007262625141294,6.36548714018242,4.523454934875416,0.7222899368568332
5.0,5.0,1.0,5.603915820313958,-60.75555068599733,8.055696301031656,0.2913048061436596,0.530291736152312
5.0,5.0,1.0,4.417775542440734,-57.22520910049393,0.5931697537179859,4.738262738394572,0.9042925475673977
5.0,5.0,1.0,2.099882710746005,-68.14130464573647,5.954294467543288,3.175611042525154,1.102550275906148
5.0,5.0,1.0,4.041079883717096,-59.842710843443896,4.62328421525418,9.000996023279136,1.079910083461094
5.0,5.0,1.0,4.922821656627806,-65.19853961240598,0.8504673408100005,2.7147334227903808,0.9129422922202148
5.0,5.0,1.0,5.733187593144502,-69.95570887856755,1.2041778787248436,0.7006916915604444,1.2537663708163627
5.0,5.0,1.0,6.163343887214891,-68.50775612453336,1.1563580511954252,9.903901315106573,1.2789379141191781
5.0,5.0,1.0,4.7305577439906825,-69.88403126750785,7.761025075580985,1.2294680315224094,1.1913424433236122
5.0,5.0,1.0,0.8179900458942402,-41.80262070662603,5.809751731377176,5.171004908366631,1.483226475860648
5.0,5.0,1.0,3.2024111253717966,-58.547794293248636,2.2704049221314007,3.0760937191920523,0.6946724948481692
5.0,5.0,1.0,0.14944531178859838,-30.84422280027452,4.98258171562465,5.134259637503849,1.1436041560023833
5.0,5.0,1.0,1.665257444060806,-65.66993471555013,6.459355800797013,4.067363026852934,1.1304626431115685
5.0,5.0,1.0,2.04280116919481,-63.745316166073245,3.28387255285603,6.085463073595366,1.211263377846776
5.0,5.0,1.0,4.625733134534527,-77.47606385490771,3.3629142642211676,9.398509705201477,1.3262240000483756
5.0,5.0,1.0,5.018847607026093,-63.81038748556901,7.306330284562409,9.450294866136836,0.8898239608482135
5.0,5.0,1.0,4.908468772865709,-74.83146809592346,8.189330947263004,1.3308473107373842,1.3416268998263576
5.0,5.0,1.0,3.767828849395353,-57.285386599427255,7.665857230956062,7.295717886220892,0.7277422782025038
5.0,5.0,1.0,3.6530833409822745,-60.5987548454528,7.730995216653271,7.036599390365278,0.774410546561221
5.0,5.0,1.0,3.534420607054048,-70.14519237617786,7.480963682117007,2.4706346260155145,0.6166616356948628
5.0,5.0,1.0,3.6102333344971087,-64.69101478681189,8.438159720040579,3.731706454537412,0.6843564889043138
5.0,5.0,1.0,5.67587049919058,-66.11663767617125,8.282868526863838,9.691445076773828,0.5918218461101664
5.0,5.0,1.0,3.7281891140783183,-64.17617464138466,6.6375723830742235,1.6364182881905953,1.2448957815207322
5.0,5.0,1.0,4.548716736809818,-63.3881880949426,0.8952870358466647,6.884881873841308,0.9445492406109213
5.0,5.0,1.0,3.401853071414012,-70.68961248590577,5.109310594598697,8.264218556360849,1.3359288714035926
5.0,5.0,1.0,2.5479530683356586,-68.2896820479308,4.608011967234984,2.6156694434314876,0.5254027478106044
5.0,5.0,1.0,6.123337440251778,-60.33117035191617,0.2946210540400118,1.054942300885422,1.4996744682360426
5.0,5.0,1.0,3.164247638289679,-63.488623443222586,7.576322240991452,3.5081099009287806,1.3606405515678301
5.0,5.0,1.0,4.311244929625107,-60.94855781315073,8.73590382072732,7.322980022391511,0.9650967193567492
5.0,5.0,1.0,4.630216344666159,-70.10516271020524,7.521432819252162,9.002170645058525,0.723847560278884
5.0,5.0,1.0,4.0071398650012435,-59.57509985971241,8.822581481017869,3.9402787898504554,0.9389443026459929
5.0,5.0,1.0,5.243724072933213,-66.80519175874521,2.2074407122033533,0.536317977273828,1.349262238970368
5.0,5.0,1.0,0.8904256488050051,-45.427525828219245,4.115011178076676,5.226515322523619,1.4964617126527604
5.0,5.0,1.0,6.125372483613033,-70.24620384109583,1.2875779311755942,9.730638180321472,0.6266550023477043
5.0,5.0,1.0,1.410852196063702,-54.891186190766696,4.510250193391999,6.313395523606667,1.231095706356899
5.0,5.0,1.0,6.894379931001175,-76.97616968357876,0.14210472978019917,0.29074062893431063,1.3058601101262213
5.0,5.0,1.0,2.0165453252934755,-46.784999584701886,6.863380299472391,5.617496554582119,1.1952999524799386
5.0,5.0,1.0,3.663237515461613,-61.48658664141916,6.067028899510516,1.5044979120648783,0.6831702324386257
5.0,5.0,1.0,1.0828833889781537,-44.60345271101997,4.037732016785899,5.3656581831299,0.6148696145492404
5.0,5.0,1.0,2.9064593167209165,-62.62638806982911,2.3231010478748693,6.049861056385514,0.8192169829980748
5.0,5.0,1.0,3.1572925711467956,-65.43716610865283,7.805784915489094,3.4003874096884212,0.8537285473136308
5.0,5.0,1.0,5.05138628526353,-73.36239952128767,0.25729191203495927,7.142322539904706,0.7713910715683518
5.0,5.0,1.0,6.118020562990366,-67.2457066380674,0.47421762869295336,9.09643524129173,0.8223457100195212
5.0,5.0,1.0,1.6284403375338437,-54.8934224306613,4.442553620567487,6.474302313316013,1.2396511389316751
5.0,5.0,1.0,6.033713742641834,-78.80463637147386,8.966655746163429,0.2731069097449179,1.1911581948733962
5.0,5.0,1.0,3.1898073472746535,-60.75421547646837,3.6819171025166675,8.08305204381374,0.7244660323435533
5.0,5.0,1.0,0.9634685120457497,-52.10679130217791,5.917367021594751,4.602894721376099,0.7947285867025935
5.0,5.0,1.0,5.638311309528019,-83.25980340131066,8.963358833231258,8.75299294358982,1.1411252471390487
5.0,5.0,1.0,4.743033689573472,-76.0508776558472,1.1309180554939668,2.2934450326586897,1.2540779831404127
5.0,5.0,1.0,4.27396563820106,-53.60156027067938,8.254855589128429,2.215241030768602,0.7883650687894205
5.0,5.0,1.0,4.953117366848443,-58.62464516925274,0.2754397371248418,6.775995467567968,0.7289356103436294
5.0,5.0,1.0,4.157475929869927,-68.9998790910359,8.133491123709872,2.2633853219052016,0.9731025510601741
5.0,5.0,1.0,2.2307903865461647,-62.24016811274463,5.4558189432770785,7.190949115787974,0.5205767584162361
5.0,5.0,1.0,2.0015278703646473,-67.24375564874289,5.194122456923166,7.080899869887388,0.8963043610755504
5.0,5.0,1.0,4.7716165189941115,-62.743589318506295,9.168843839062475,2.421605457685043,0.6154268826874526
5.0,5.0,1.0,6.124469079852336,-60.26874488880008,1.0606743921885964,9.725369775323552,1.247688988179461
5.0,5.0,1.0,6.260866326231804,-60.044375019753694,9.935470969487216,8.69500341213289,0.8828555613385136
5.0,5.0,1.0,2.9212088701638734,-59.28589009735729,7.471332384368282,3.188146968971528,1.4860777420172133
5.0,5.0,1.0,5.037253152774605,-71.25312183686019,9.847258836576119,5.807487312692784,1.009026754744455
5.0,5.0,1.0,4.97700390709066,-66.356335896055,2.5698326363048696,9.374531813669426,1.1628388881893506
5.0,5.0,1.0,5.251121596845402,-79.57196751649312,0.0908843877262977,3.430923755428412,1.4876961039980428
5.0,5.0,1.0,5.589292805936847,-76.39014364744716,0.20246460698804092,7.930500946404203,0.6437963158809894
5.0,5.0,1.0,3.472713827394134,-70.918430564525,8.328928171534928,4.303362363791683,1.2153592962183968
5.0,5.0,1.0,1.9261859327025899,-59.98326767790974,3.3614206194397713,6.135981945191615,1.107136146306708
5.0,5.0,1.0,5.098925715333792,-65.25286968223706,1.752210508525458,0.8338599442099903,0.5736910610370218
5.0,5.0,1.0,5.05523099303646,-70.88192331947378,0.025718243927638218,3.795731885473047,1.4573408546986888
5.0,5.0,1.0,2.9340696240856947,-68.22448110677604,4.753187202549123,7.890348828030951,0.9553296526856097
5.0,5.0,1.0,5.063209287993527,-74.43285288868917,9.940969303163218,5.297426814328695,1.3151304817959624
5.0,5.0,1.0,2.1295472512080593,-57.56104124992384,7.054774900152623,5.480927631586229,1.3140063328771532
5.0,5.0,1.0,2.617256010640441,-71.06775516256423,3.8789720946056105,7.256783849694441,0.5764836639586932
5.0,5.0,1.0,4.753106919318275,-69.08056405084822,8.125506738111751,8.619474815897567,1.2850456671360724
5.0,5.0,1.0,4.632574162337273,-62.482154694963505,8.189247208683767,1.670462309685714,1.0085874664587937
5.0,5.0,1.0,1.882868965271224,-64.27150851711114,2.9662874261216086,5.376563933004636,0.9231076523330823
5.0,5.0,1.0,4.772707986779223,-67.50289352217237,7.850513112009246,8.804578289255714,0.7914296664540005
5.0,5.0,1.0,4.036891506984128,-69.50803622148064,8.952483938853447,4.094004859660623,0.5962433513900857
5.0,5.0,1.0,4.678516076986067,-70.66132627580127,8.724588162200392,2.0144474968994097,0.7666046677105565
5.0,5.0,1.0,1.9083012366090304,-57.614705891541554,3.223770475960399,4.413159798890881,1.4067806113699954
5.0,5.0,1.0,6.586494797293007,-75.50395862011644,9.412945446856995,0.17025616819393852,1.165036860057009
5.0,5.0,1.0,3.0668265192605486,-57.33287497310171,2.2702821555300403,3.5643281101507895,0.9466803008889373
5.0,5.0,1.0,4.821696927431337,-72.29978617264106,6.0151408643363,0.2536191815326472,0.6457967492365639
5.0,5.0,1.0,3.517756545367329,-51.53321988581372,8.438511047270742,4.199546721964743,0.5245913347533814
5.0,5.0,1.0,3.4005597009671003,-57.669899761236984,1.609475696108853,4.556744589897933,1.1381759929291122
5.0,5.0,1.0,5.647864266241044,-67.49007544743087,8.392028244372225,0.6251628655896879,0.8836171355360585
5.0,5.0,1.0,1.3583478563587927,-54.50738457677495,4.027577332562442,4.094101534718199,0.8045678624408327
5.0,5.0,1.0,3.2060966126346777,-62.94947283255892,7.476990193130167,6.760650328062827,0.7486585539076397
5.0,5.0,1.0,3.2248238269393306,-64.46520606462441,1.9219912669441386,4.7689969523088696,0.582028512366943
5.0,5.0,1.0,2.128039314714678,-68.76017283455114,2.940647808873144,5.470111686527303,0.84176928356693
5.0,5.0,1.0,4.212217219271382,-79.29793835278754,4.932997729349977,9.320569938251344,0.8264518586120733
5.0,5.0,1.0,3.920086199982652,-52.642388966162585,2.7543989125629698,1.919925724786029,0.6336496277699236
5.0,5.0,1.0,1.658482732564505,-63.005204395218065,4.396498947030643,3.6170199984554854,1.1913523309634984
5.0,5.0,1.0,1.972826223356269,-57.388841595751956,4.701079440528259,3.1249428621396182,0.6081228926970321
5.0,5.0,1.0,3.402976125773194,-83.25432933103961,4.310071810958338,8.371640995930944,0.8554979674385728
5.0,5.0,1.0,4.808323231114673,-75.73470841448284,8.635393898245223,8.339748289607458,1.4308395771408968
5.0,5.0,1.0,3.8674146813373373,-62.56511981613228,5.011044654541942,1.1895969227078107,1.3542572801193278
5.0,5.0,1.0,5.671739116728051,-73.56730126570544,8.683144829685027,9.423292446174091,0.9652177178960143
5.0,5.0,1.0,2.5738236901059355,-63.12433139981902,3.5194124415721593,7.136972354894197,1.0308197826536105
5.0,5.0,1.0,4.672234085168923,-68.65539135179056,0.8720451391280515,2.6360464924004026,0.9034786118623059
5.0,5.0,1.0,2.666814777881565,-61.5897033779483,2.4187294730946274,4.223356778074468,1.1942953527097
5.0,5.0,1.0,2.535219416362373,-63.168131479908205,2.369572184406362,5.116022128768592,0.6788150008375279
5.0,5.0,1.0,3.6265113561845133,-74.10342843914698,5.712414028902764,1.494166305057406,1.4170328182334415
5.0,5.0,1.0,4.40962154894665,-71.63792346960273,0.6588473108868231,5.7212355639119385,1.0358908552862045
5.0,5.0,1.0,3.621923156796758,-60.60749602005684,8.095731187443052,6.7785070686634885,0.9540401203272174
5.0,5.0,1.0,3.743454251577526,-62.06442815912752,2.6688757991308396,7.990917546967163,0.8591727992106255
5.0,5.0,1.0,1.6028035888217766,-64.20291195735959,3.69906264039094,4.225563786682159,0.5666644906371421
5.0,5.0,1.0,3.801099148134892,-52.29402143900522,1.9865745456827733,2.761363146575105,0.7817234774425754
5.0,5.0,1.0,5.856121204537324,-67.82893380871383,0.7530576232899155,0.5503852379087826,0.5212488474488622
5.0,5.0,1.0,0.7961591352417738,-32.7484002378816,5.170688659361014,4.19903031677908,0.7765335398838957
5.0,5.0,1.0,3.0102363048071097,-64.37405192405801,2.318872525704382,6.617943690650505,1.0770150260116194
5.0,5.0,1.0,1.2422019336121783,-52.468379574414044,6.061447113102671,4.645948951104987,1.2289616484204808
5.0,5.0,1.0,6.245284063249214,-69.64586670988567,8.824591428678595,9.759017456264255,0.5625756829014675
5.0,5.0,1.0,3.273446041123862,-55.96874231546765,5.4849827338643475,8.190394639160786,1.2491015726107124
5.0,5.0,1.0,3.726444849214436,-61.43495675780793,2.3158939900380036,2.2348350069672582,1.131810119539623
5.0,5.0,1.0,3.004261028432144,-63.387281604506974,1.960888503485988,5.3817212666155045,0.5348224143396009
5.0,5.0,1.0,0.9605088380073571,-40.20726236396252,5.38887253217802,4.1795464470450465,1.3692581756595126
5.0,5.0,1.0,4.839793481370756,-66.4995337492188,9.016117790895002,2.085038396147687,0.8149303108633243
5.0,5.0,1.0,4.65999841232345,-71.48863781081955,7.641935423221441,8.878827494624147,1.268360582627841
5.0,5.0,1.0,4.680508343250881,-72.1743439965602,0.41665594694109465,4.6953653392315,0.915450611303828
5.0,5.0,1.0,4.707164217760812,-69.22660057212917,9.444711877679126,3.6092641735584596,0.9202413647921386
5.0,5.0,1.0,1.1172470008984166,-47.358870942121484,5.277325104644033,5.81974295497714,0.5117996951409055
5.0,5.0,1.0,3.213218238377669,-71.28593862476704,2.907855152890113,7.142877028391224,0.8425768861812745
5.0,5.0,1.0,4.422840532332205,-61.55105521507058,7.180870805922628,1.1794259643119498,1.1893851678613703
5.0,5.0,1.0,3.854988350097708,-73.48600124310211,8.799599988934272,5.716608479756991,0.6978830848065577
5.0,5.0,1.0,2.0022047129340304,-53.48218043136224,4.2550335458675175,6.604387273101288,1.462198599010836
5.0,5.0,1.0,5.004916542439658,-71.56464915828145,0.1367367193504221,5.069574967205906,1.329678503826238
5.0,5.0,1.0,3.4925514622216043,-63.00325819385522,8.27650771475875,3.4775147241661744,0.831942297744208
5.0,5.0,1.0,3.24631039111153,-61.1062355532329,6.185631504242517,1.9898371178295315,0.5487208429747936
5.0,5.0,1.0,2.981210001047622,-55.46613500686386,5.6018523537951594,8.080867492685389,1.0480995170971097
5.0,5.0,1.0,4.475364888043558,-64.03663456240088,0.9776801467216156,6.906226043610476,0.5490722525457736
5.0,5.0,1.0,4.3092101277531265,-69.5962111737506,8.403393422869437,7.8236194984589,0.847609703167468
5.0,5.0,1.0,4.7747948685418855,-61.03512898892581,2.789966214631786,9.13749298731161,0.709322155859742
5.0,5.0,1.0,3.1715993298989376,-61.26436733948255,8.051590224815266,4.1511814401462725,1.3041989245926806
5.0,5.0,1.0,6.249353900137407,-81.81002694459805,0.8346590594882797,9.804001859337511,1.4123792279665683
5.0,5.0,1.0,4.501015755529143,-63.149163013368536,3.0435577052468235,9.115459803606738,0.6314930639022692
5.0,5.0,1.0,5.449835033009038,-61.36289521739764,9.900048515137822,2.4639784674760925,1.0868223162416104
5.0,5.0,1.0,3.403883615179935,-74.52844268316241,7.105582042899568,2.512669293304941,1.461082452520319
5.0,5.0,1.0,5.602466526621163,-81.96814376275911,0.10838255534578956,2.104291825251253,0.8836121878887307
5.0,5.0,1.0,4.611096653339102,-82.89179592637524,9.42017248245331,3.7426049307567966,0.5812478143184201
5.0,5.0,1.0,4.878730836442835,-81.6540288810891,9.369649260145428,7.130035777202938,1.4443915629891146
5.0,5.0,1.0,4.528232611407468,-72.73175814509972,4.736594680640069,0.552049624071278,1.1336608774900492
5.0,5.0,1.0,1.6812129280996173,-64.80097993115915,6.550613334744889,5.62876785221615,0.6280152251177454
5.0,5.0,1.0,4.137677131129216,-77.2844194970474,6.591977240626033,9.030606514448046,1.195238968685865
5.0,5.0,1.0,3.449558311104856,-61.988146196322354,5.347152538262153,8.494272681629907,0.6508643512038755
5.0,5.0,1.0,6.416001227082533,-84.2155135562231,9.155775413502825,9.895794729899233,0.695365943818051
5.0,5.0,1.0,1.9801678661788116,-47.80653670017787,6.849326330933659,5.219150119444445,0.7562135135898188
5.0,5.0,1.0,5.029436489157486,-91.17582848788538,8.059252128590295,8.84895505924162,0.9255368705437316
5.0,5.0,1.0,3.665018980441972,-68.42560496481592,7.468387728121798,7.773339133286204,0.6974895590123019
5.0,5.0,1.0,2.2612900871207886,-63.11059676386782,6.535397045322648,6.678991634537736,0.8147596123063859
5.0,5.0,1.0,6.240291867027641,-68.47047232940496,8.979837427841916,9.696980497918647,0.70284581799518
5.0,5.0,1.0,1.6826092067116614,-48.73146473097735,6.293407509162705,5.82137732174321,1.2826423396908453
5.0,5.0,1.0,3.7312341010407364,-73.37721608172558,2.7531411402760164,8.024334848568348,0.7128816906510315
5.0,5.0,1.0,4.850334768424122,-66.13802777783104,0.5747879326614258,3.0099868342789815,0.7078867147138898
5.0,5.0,1.0,6.119729641873053,-67.11715797079096,0.10305886054780555,8.659096934988277,1.0041486306074137
5.0,5.0,1.0,6.0541941941229735,-63.61694546313944,8.802927607139972,9.646485169646631,0.6030995777301837
5.0,5.0,1.0,1.3462477315461556,-54.95978432915954,5.3024339312718425,3.8452085214545573,0.8624752594948465
5.0,5.0,1.0,1.7876354635144176,-57.99994963681975,5.8518019743058485,3.3538860110142563,0.5498620625736542
5.0,5.0,1.0,4.516168223023424,-67.27948752623016,7.064571043492577,8.942247505847389,0.7760593482359356
5.0,5.0,1.0,0.8539385344429429,-43.4193601812116,4.316448745921133,4.564833441216708,1.2248478880020404
5.0,5.0,1.0,4.703716690887739,-68.31407371107082,4.248766475744659,9.6487230419247,1.3247196267259755
5.0,5.0,1.0,1.2037043726269687,-57.08207282858078,6.154756598175444,5.266415842750501,0.6781982978180418
5.0,5.0,1.0,3.65055469448828,-77.83788294349056,8.319815630134315,3.6058122072458456,0.5583129434743274
5.0,5.0,1.0,4.256869050680801,-65.40357799343366,5.515736384763997,0.9069121332477026,0.9606713761963328
5.0,5.0,1.0,1.7058944526516786,-46.83860244106522,6.560411722935719,5.712547838812685,0.9682268064386252
5.0,5.0,1.0,1.2430859129215368,-55.988587315453884,5.274977617615192,6.017861340268703,1.3412600533799923
5.0,5.0,1.0,4.339593135870389,-68.18633646549755,2.438551593094873,8.390857715790087,1.3771695505959651
5.0,5.0,1.0,2.3951474161252597,-60.035368649953405,7.058064502217805,5.995211173586993,1.3582406852581297
